filename,umap_x,umap_y,sub_cluster_id
NCI Images/breast/bt549/nybd1/NYBD1-G2_250nM_BT549_site4_TRITC_Day2.png,4.664491,-1.7362934,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day0.png,-0.49731714,-0.31355736,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day1.png,4.9000573,-1.8899056,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_FITC_Day2.png,2.3426378,-2.7974436,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day0.png,-5.446292,6.097334,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day1.png,-2.955044,-0.653387,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site1_TRITC_Day2.png,5.0475297,-1.7921652,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day0.png,-0.22670482,-0.34449786,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day1.png,2.1468282,-1.8082474,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_FITC_Day2.png,3.3335025,-2.4824772,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day0.png,-4.7190847,3.5954077,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day1.png,-5.191002,3.5787156,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site2_TRITC_Day2.png,5.032639,-1.8691006,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day0.png,4.935149,-1.8867428,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day1.png,4.9137044,-1.9073765,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_FITC_Day2.png,4.2181644,-1.8827584,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day0.png,-2.6404922,-0.5283486,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day1.png,0.22108401,-2.166868,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site3_TRITC_Day2.png,4.995922,-1.8508422,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day0.png,4.797797,-1.9427967,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day1.png,4.9079022,-1.9538469,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_FITC_Day2.png,1.8072627,-2.5179257,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day0.png,-1.0899014,-0.32501575,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day1.png,2.0147922,-2.0580535,1
NCI Images/breast/bt549/nybd1/NYBD1-G2_500nM_BT549_site4_TRITC_Day2.png,4.952113,-1.867169,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_FITC_Day1.png,1.6659482,-1.101379,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_FITC_Day2.png,1.0204402,-2.6259232,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site1_TRITC_Day0.png,-2.6590273,3.2460616,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_FITC_Day1.png,-0.38409224,0.37045804,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_FITC_Day2.png,-4.348914,1.3382636,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_TRITC_Day0.png,-5.039036,7.0934186,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site2_TRITC_Day2.png,-1.8845439,-0.39349952,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_FITC_Day1.png,-4.6053166,5.62505,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_FITC_Day2.png,-4.3462496,4.8215117,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_TRITC_Day0.png,-1.4937966,1.2958258,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site3_TRITC_Day2.png,-3.2840574,3.9940093,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_FITC_Day1.png,-5.601244,5.906199,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_FITC_Day2.png,-1.1760514,-1.5906374,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_250nM_BT549_site4_TRITC_Day0.png,-4.5844874,6.5043073,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_FITC_Day1.png,-1.4099143,1.7542012,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_FITC_Day2.png,-3.9123676,1.093046,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_TRITC_Day0.png,-1.5378816,1.6164787,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site1_TRITC_Day2.png,1.4433373,-0.74030304,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_FITC_Day1.png,-2.7096996,2.0099487,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_FITC_Day2.png,-4.3003793,1.2957706,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_TRITC_Day0.png,-3.922025,5.290431,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site2_TRITC_Day2.png,-2.0257761,-0.48695534,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_FITC_Day1.png,-3.0442212,1.6390167,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day0.png,-5.1842966,6.1608105,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day1.png,-0.2481624,0.5236642,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site3_TRITC_Day2.png,-1.0206249,-1.2120426,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day0.png,-2.1057107,1.6046696,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day1.png,-4.1993427,2.6570437,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_FITC_Day2.png,-5.711309,5.4616065,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day0.png,-4.5770683,4.2097054,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day1.png,-2.6544302,1.2277772,1
NCI Images/breast/bt549/nybd1/NYBD1-G3_500nM_BT549_site4_TRITC_Day2.png,-2.4231112,0.3025794,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site2_FITC_Day1.png,1.6779457,-0.7972863,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site2_FITC_Day2.png,-3.5438962,2.6662724,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site3_FITC_Day1.png,0.7911634,-0.5895174,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site3_FITC_Day2.png,-2.719998,0.34239247,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_250nM_BT549_site4_TRITC_Day0.png,0.08615421,-0.1893144,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day0.png,-2.8810654,3.8806913,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day1.png,1.9513364,-0.73086953,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_FITC_Day2.png,2.6774387,-1.4000596,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site1_TRITC_Day0.png,-4.0280895,5.1882105,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_FITC_Day1.png,-1.1210986,0.8155046,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_FITC_Day2.png,-5.615765,3.8579135,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_TRITC_Day0.png,-3.2075799,3.179239,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site2_TRITC_Day2.png,-2.734217,0.44409624,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_FITC_Day1.png,-5.3844056,4.844048,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_FITC_Day2.png,-1.5352087,-0.74741054,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site3_TRITC_Day0.png,-4.518531,5.9789715,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day0.png,-0.7072493,1.1001453,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day1.png,-0.3124146,-1.5987148,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_FITC_Day2.png,-1.0409473,-1.6813488,1
NCI Images/breast/bt549/nybd1/NYBD1-G4_500nM_BT549_site4_TRITC_Day0.png,-3.6071432,2.2866485,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day0.png,-2.6864417,2.2074397,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day1.png,-3.9175286,2.1348166,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_FITC_Day2.png,1.7213055,-2.5489895,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day0.png,-2.6989582,2.1021867,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day1.png,-4.2039037,2.3469543,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site1_TRITC_Day2.png,1.3423175,-2.6539507,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day0.png,-5.119487,6.0473795,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day1.png,-4.4978485,1.1866367,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_FITC_Day2.png,-4.204667,1.4759618,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day0.png,-5.2917724,6.109009,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day1.png,-4.631274,1.2424909,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site2_TRITC_Day2.png,-4.1669235,1.4349643,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day0.png,-2.1490896,0.5383997,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day1.png,-2.318221,-1.1578642,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_FITC_Day2.png,2.633763,-2.3537686,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day0.png,-2.2602637,0.72029525,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day1.png,-2.6171222,-0.90790385,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site3_TRITC_Day2.png,2.5328872,-2.505306,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day0.png,-2.3777592,1.580323,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day1.png,-5.33787,2.2376509,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_FITC_Day2.png,3.180314,-2.3870366,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day0.png,-2.5999274,1.6322727,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day1.png,-5.286524,2.1424592,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_250nM_BT549_site4_TRITC_Day2.png,3.2508357,-2.368368,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day0.png,-2.8399642,2.1898463,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day1.png,-5.380625,4.5544095,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_FITC_Day2.png,2.7646663,-2.3127203,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day0.png,-2.8689167,2.152547,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day1.png,-5.442499,4.584171,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site1_TRITC_Day2.png,2.6901176,-2.316221,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day0.png,-2.248771,1.0465889,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day1.png,-2.4781015,0.6735247,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_FITC_Day2.png,-0.10903982,-2.6034033,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day0.png,-2.3027558,1.0241305,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day1.png,-2.4957335,0.5549994,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site2_TRITC_Day2.png,-0.101159275,-2.6577084,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day0.png,-2.671688,2.1066134,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day1.png,-4.5471053,2.2841887,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_FITC_Day2.png,1.5740253,-1.7755545,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day0.png,-2.7626371,2.111356,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day1.png,-4.566691,2.1657603,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site3_TRITC_Day2.png,1.4475621,-1.783897,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day0.png,-3.7254882,1.6130407,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day1.png,0.9906536,-1.9457487,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_FITC_Day2.png,2.7549925,-1.8885458,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day0.png,-3.6855018,1.4338139,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day1.png,0.7689206,-1.9662808,1
NCI Images/breast/bt549/nybd1/NYBD1-G5_500nM_BT549_site4_TRITC_Day2.png,2.5690591,-1.9916736,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site1_TRITC_Day2.png,-1.7444997,-1.4434077,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day0.png,-3.3240986,4.100757,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_FITC_Day1.png,-2.6151228,1.0755224,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site2_TRITC_Day2.png,2.6423779,-1.557728,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day0.png,-1.4993932,1.2458022,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site3_FITC_Day1.png,-0.30314347,-1.4412152,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day0.png,-3.3071072,3.620293,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_FITC_Day1.png,2.549902,-1.2807755,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_250nM_BT549_site4_TRITC_Day2.png,2.6917844,-2.3792918,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day0.png,-4.3004794,4.991961,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_FITC_Day1.png,-2.0636504,1.5465964,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day0.png,-3.1497073,3.6655977,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site1_TRITC_Day2.png,-0.20294863,-1.8025677,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day0.png,-5.303587,8.314791,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_FITC_Day1.png,-2.097975,0.67604494,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site2_TRITC_Day2.png,3.845027,-1.8534037,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day0.png,-2.9025948,2.5685923,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_FITC_Day1.png,1.8535677,-2.315788,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day0.png,-1.5957738,2.1791134,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site3_TRITC_Day2.png,1.741553,-2.2749083,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day0.png,-1.5387125,-0.30123076,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_FITC_Day1.png,0.38188758,-1.1949143,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day0.png,0.52999717,-0.31986317,1
NCI Images/breast/bt549/nybd1/NYBD1-G6_500nM_BT549_site4_TRITC_Day2.png,1.8347602,-2.485147,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day0.png,-3.6425836,4.189274,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day1.png,-0.39095452,-1.1547529,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_FITC_Day2.png,-4.6869845,1.9491452,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day0.png,-3.7121234,4.1768174,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day1.png,0.04570227,-1.0357566,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site1_TRITC_Day2.png,-4.7064443,2.3094547,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day0.png,-3.6727593,3.9145381,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day1.png,-4.4886966,5.119527,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_FITC_Day2.png,2.1869166,-2.7997816,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day0.png,-4.022716,4.0915923,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day1.png,-4.409957,5.047544,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site2_TRITC_Day2.png,2.2893875,-2.7494583,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day0.png,-4.355089,4.660813,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day1.png,-0.062662184,-2.4948769,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_FITC_Day2.png,1.1286299,-2.5081458,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day0.png,-4.3059626,4.5303955,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day1.png,-0.013238391,-2.340874,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site3_TRITC_Day2.png,2.1270893,-2.6975534,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day0.png,-3.1954308,1.8076674,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day1.png,-1.0774899,-1.4440675,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_FITC_Day2.png,-3.4176338,-0.25712758,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day0.png,-3.0851529,1.6429034,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day1.png,-1.702446,-1.2222219,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_250nM_BT549_site4_TRITC_Day2.png,-3.5477352,-0.17682838,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day0.png,-3.7249124,3.791765,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day1.png,-5.7082596,5.2619925,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_FITC_Day2.png,-2.895935,-0.16118713,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day0.png,-3.9369876,3.7159326,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day1.png,-5.656354,6.1209717,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site1_TRITC_Day2.png,-3.4013295,0.047285855,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day0.png,-4.451484,5.7215276,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day1.png,-3.3586416,1.8948753,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_FITC_Day2.png,0.45196396,-2.2392876,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day0.png,-4.456978,5.748249,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day1.png,-3.3261771,2.0107918,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site2_TRITC_Day2.png,0.1916146,-2.1584842,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day0.png,-5.6576214,5.2155886,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day1.png,0.5448222,-2.6628304,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_FITC_Day2.png,1.0503241,-2.637911,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day0.png,-3.770131,1.4824681,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day1.png,-1.7319717,-1.7623565,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site3_TRITC_Day2.png,0.44037655,-2.574374,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day0.png,-1.8277111,0.24979505,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day1.png,-0.8479102,-0.8482056,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_FITC_Day2.png,-0.69762266,-2.3523943,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day0.png,-1.7577763,0.25623637,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day1.png,-1.02975,-0.7318564,1
NCI Images/breast/bt549/nybd1/NYBD1-G7_500nM_BT549_site4_TRITC_Day2.png,-1.8006306,-1.595516,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_FITC_Day1.png,-1.8899657,1.7048919,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site1_TRITC_Day2.png,2.8875096,-1.8063974,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day0.png,-4.885416,7.295145,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_FITC_Day1.png,-2.421708,2.6000595,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site2_TRITC_Day2.png,-0.21873985,-2.2811937,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_FITC_Day1.png,1.7481601,-2.237098,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site3_TRITC_Day2.png,4.302182,-1.5917537,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day0.png,-0.1523824,-1.1468718,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_FITC_Day1.png,2.7212627,-1.7964247,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_250nM_BT549_site4_TRITC_Day2.png,3.6867344,-1.8000737,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day1.png,-3.3272285,3.0752425,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_FITC_Day2.png,-0.044156402,-1.4587848,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site1_TRITC_Day2.png,-2.672047,-0.8244724,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day0.png,-5.312753,8.294532,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_FITC_Day1.png,-2.5933988,1.4189454,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site2_TRITC_Day2.png,2.9498708,-2.5934634,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day0.png,-0.4088621,-1.2099074,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day1.png,0.9660877,-2.247441,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_FITC_Day2.png,0.19377914,-1.8160322,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day0.png,0.66047066,-0.6318603,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day1.png,2.3242798,-1.2101403,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site3_TRITC_Day2.png,-3.2089612,-0.5128157,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day0.png,-3.8524292,1.0923485,1
NCI Images/breast/bt549/nybd1/NYBD1-G8_500nM_BT549_site4_FITC_Day1.png,1.2516626,-1.9608995,1
